Invoice_ID,Branch,Age _Group,Gender,City,Category,Invoice_Amount,Date,Payment_Method,Customer_Rating
9535,WALM087,55+,Prefer Not to Say,"Portland, OR",Home and lifestyle,108,8/22/21,Cash,5
9536,WALM099,18-24,Female,"Philadelphia, PA",Fashion accessories,15,9/8/20,Cash,4
9537,WALM050,55+,Male,"Albuquerque, NM",Home and lifestyle,51,6/20/21,Credit card,5
9538,WALM089,18-24,Male,"Boise, ID",Fashion accessories,99,5/17/23,Cash,6
9539,WALM046,18-24,Female,"Orlando, FL",Home and lifestyle,249,9/10/23,Cash,3
9540,WALM050,25-34,Prefer Not to Say,"Burlington, VT",Fashion accessories,43,7/4/23,Credit card,6
9541,WALM099,25-34,Male,"Phoenix, AZ",Home and lifestyle,174,10/28/21,Cash,7
9542,WALM025,55+,Female,"Milwaukee, WI",Fashion accessories,148,6/4/22,Cash,6
9543,WALM009,55+,Male,"Boston, MA",Home and lifestyle,135,11/18/20,Cash,7
9544,WALM089,35-44,Non-Binary,"Newark, NJ",Fashion accessories,100,7/23/19,Cash,3
9545,WALM087,35-44,Non-Binary,"Oklahoma City, OK",Home and lifestyle,252,9/9/20,Cash,4
9546,WALM003,55+,Female,"Honolulu, HI",Fashion accessories,138,6/12/22,Cash,7
9547,WALM065,55+,Male,"Jackson, MS",Home and lifestyle,160,2/11/23,Cash,4
9548,WALM030,25-34,Female,"Portland, OR",Fashion accessories,60,11/29/23,Cash,4
9549,WALM084,55+,Female,"Denver, CO",Home and lifestyle,140,10/15/22,Cash,6
9550,WALM009,45-54,Male,"St. Louis, MO",Fashion accessories,90,3/3/19,Cash,7
9551,WALM054,35-44,Male,"Phoenix, AZ",Home and lifestyle,126,12/7/22,Cash,7
9552,WALM003,18-24,Male,"New Orleans, LA",Fashion accessories,96,4/30/23,Cash,6
9553,WALM099,25-34,Female,"Wichita, KS",Home and lifestyle,58,1/23/21,Cash,3
9554,WALM035,25-34,Male,"Minneapolis, MN",Fashion accessories,168,12/25/23,Cash,3
9555,WALM056,55+,Male,"Boise, ID",Home and lifestyle,138,3/11/19,Cash,4
9556,WALM099,25-34,Male,"Milwaukee, WI",Fashion accessories,31,12/30/22,Cash,3
9557,WALM074,18-24,Prefer Not to Say,"Boston, MA",Home and lifestyle,64,4/19/20,Cash,5
9558,WALM032,35-44,Male,"Charlotte, NC",Fashion accessories,49,9/5/19,Cash,7
9559,WALM058,25-34,Male,"St. Louis, MO",Home and lifestyle,216,12/2/19,Cash,3
9560,WALM054,25-34,Non-Binary,"Cheyenne, WY",Fashion accessories,53,11/1/23,Cash,4
9561,WALM025,55+,Prefer Not to Say,"Boston, MA",Home and lifestyle,46,1/30/22,Cash,6
9562,WALM089,35-44,Non-Binary,"St. Louis, MO",Fashion accessories,72,8/5/23,Cash,7
9563,WALM030,25-34,Prefer Not to Say,"Boise, ID",Home and lifestyle,57,8/23/21,Cash,6
9564,WALM038,18-24,Prefer Not to Say,"Los Angeles, CA",Fashion accessories,146,9/4/22,Cash,3
9565,WALM099,35-44,Male,"Philadelphia, PA",Home and lifestyle,76,11/5/19,Cash,6
9566,WALM009,55+,Male,"Albuquerque, NM",Fashion accessories,34,12/16/22,Cash,3
9567,WALM073,35-44,Female,"Charlotte, NC",Home and lifestyle,78,3/26/19,Cash,7
9568,WALM058,45-54,Female,"Fargo, ND",Fashion accessories,78,6/6/20,Cash,5
9569,WALM073,45-54,Prefer Not to Say,"Wichita, KS",Home and lifestyle,84,3/20/22,Cash,6
9570,WALM058,25-34,Female,"Salt Lake City, UT",Fashion accessories,36,12/30/21,Cash,3
9571,WALM056,45-54,Female,"Boston, MA",Home and lifestyle,72,7/28/19,Cash,5
9572,WALM055,18-24,Female,"Indianapolis, IN",Fashion accessories,33,10/30/19,Cash,5
9573,WALM035,25-34,Non-Binary,"Louisville, KY",Home and lifestyle,94,3/31/21,Cash,4
9574,WALM087,45-54,Non-Binary,"Cheyenne, WY",Fashion accessories,58,12/5/22,Cash,6
9575,WALM069,18-24,Non-Binary,"Chicago, IL",Home and lifestyle,186,9/11/22,Cash,4
9576,WALM065,25-34,Non-Binary,"Charleston, WV",Fashion accessories,150,9/9/23,Cash,7
9577,WALM073,18-24,Female,"Boise, ID",Home and lifestyle,18,9/1/22,Cash,6
9578,WALM046,25-34,Male,"Wichita, KS",Fashion accessories,234,1/7/23,Cash,3
9579,WALM074,35-44,Female,"Chicago, IL",Home and lifestyle,170,7/9/22,Cash,5
9580,WALM099,18-24,Male,"Oklahoma City, OK",Fashion accessories,189,9/24/19,Cash,4
9581,WALM073,18-24,Non-Binary,"Burlington, VT",Home and lifestyle,198,5/14/20,Cash,3
9582,WALM056,55+,Female,"Sioux Falls, SD",Fashion accessories,54,9/20/22,Cash,5
9583,WALM065,25-34,Female,"Birmingham, AL",Home and lifestyle,32,4/17/23,Cash,5
9584,WALM056,55+,Prefer Not to Say,"Newark, NJ",Fashion accessories,177,8/4/22,Cash,5
9585,WALM025,55+,Female,"Charleston, WV",Home and lifestyle,120,10/26/20,Cash,6
9586,WALM074,25-34,Female,"Boise, ID",Fashion accessories,83,12/23/22,Cash,7
9587,WALM003,18-24,Female,"Los Angeles, CA",Home and lifestyle,48,6/19/22,Cash,7
9588,WALM086,25-34,Female,"Denver, CO",Fashion accessories,19,11/4/22,Cash,4
9589,WALM055,35-44,Male,"Omaha, NE",Home and lifestyle,51,2/12/23,Cash,6
9590,WALM069,35-44,Male,"New York City, NY",Fashion accessories,32,11/1/19,Cash,6
9591,WALM032,45-54,Female,"Billings, MT",Home and lifestyle,252,12/27/20,Cash,3
9592,WALM073,55+,Male,"Providence, RI",Fashion accessories,112,12/26/19,Cash,7
9593,WALM030,25-34,Prefer Not to Say,"Charlotte, NC",Home and lifestyle,94,8/2/21,Cash,7
9594,WALM025,55+,Female,"Charleston, SC",Fashion accessories,201,11/13/21,Cash,5
9595,WALM025,25-34,Prefer Not to Say,"Newark, NJ",Home and lifestyle,74,12/10/23,Cash,4
9596,WALM082,35-44,Female,"Providence, RI",Fashion accessories,94,5/13/20,Cash,5
9597,WALM082,18-24,Non-Binary,"Newark, NJ",Home and lifestyle,225,11/15/22,Cash,4
9598,WALM009,45-54,Female,"Salt Lake City, UT",Fashion accessories,138,10/29/21,Cash,6
9599,WALM009,35-44,Non-Binary,"Hartford, CT",Home and lifestyle,51,2/4/19,Cash,6
9600,WALM075,25-34,Male,"Albuquerque, NM",Fashion accessories,26,11/20/21,Cash,5
9601,WALM065,35-44,Non-Binary,"Charleston, SC",Home and lifestyle,60,9/25/20,Cash,3
9602,WALM055,18-24,Non-Binary,"Anchorage, AK",Fashion accessories,23,10/28/21,Cash,7
9603,WALM029,25-34,Male,"New Orleans, LA",Home and lifestyle,108,12/1/19,Cash,6
9604,WALM087,18-24,Non-Binary,"Birmingham, AL",Fashion accessories,16,5/3/20,Cash,7
9605,WALM035,55+,Non-Binary,"Los Angeles, CA",Home and lifestyle,46,12/24/22,Cash,7
9606,WALM075,55+,Prefer Not to Say,"Portland, ME",Fashion accessories,246,1/12/19,Cash,7
9607,WALM025,55+,Prefer Not to Say,"Philadelphia, PA",Home and lifestyle,80,6/28/19,Cash,5
9608,WALM009,45-54,Female,"Columbus, OH",Fashion accessories,93,7/2/23,Cash,4
9609,WALM003,18-24,Male,"Charleston, WV",Home and lifestyle,124,2/18/21,Cash,5
9610,WALM056,45-54,Female,"Birmingham, AL",Fashion accessories,76,2/24/22,Cash,3
9611,WALM089,45-54,Prefer Not to Say,"Hartford, CT",Home and lifestyle,142,1/9/22,Cash,4
9612,WALM084,18-24,Prefer Not to Say,"Boise, ID",Fashion accessories,147,4/10/21,Cash,7
9613,WALM054,35-44,Prefer Not to Say,"Charleston, SC",Home and lifestyle,92,7/21/19,Cash,5
9614,WALM075,35-44,Female,"Seattle, WA",Fashion accessories,117,6/23/21,Cash,4
9615,WALM025,35-44,Female,"Des Moines, IA",Home and lifestyle,51,4/2/23,Cash,3
9616,WALM003,35-44,Prefer Not to Say,"St. Louis, MO",Fashion accessories,37,3/30/23,Cash,7
9617,WALM003,35-44,Non-Binary,"Houston, TX",Home and lifestyle,156,3/6/23,Cash,3
9618,WALM056,35-44,Male,"New York City, NY",Fashion accessories,43,7/12/20,Cash,6
9619,WALM074,25-34,Non-Binary,"Des Moines, IA",Home and lifestyle,84,10/27/20,Cash,7
9620,WALM069,55+,Female,"Seattle, WA",Fashion accessories,52,12/29/22,Cash,6
9621,WALM073,18-24,Female,"Des Moines, IA",Home and lifestyle,39,12/4/23,Cash,3
9622,WALM075,55+,Female,"Indianapolis, IN",Fashion accessories,36,12/17/21,Cash,3
9623,WALM009,25-34,Female,"Seattle, WA",Home and lifestyle,159,10/17/19,Cash,5
9624,WALM050,18-24,Prefer Not to Say,"Las Vegas, NV",Fashion accessories,158,8/13/23,Credit card,3
9625,WALM075,55+,Prefer Not to Say,"Seattle, WA",Home and lifestyle,70,12/14/22,Cash,4
9626,WALM065,45-54,Prefer Not to Say,"St. Louis, MO",Fashion accessories,30,1/4/23,Cash,3
9627,WALM089,45-54,Female,"Salt Lake City, UT",Home and lifestyle,183,12/8/20,Cash,4
9628,WALM030,55+,Prefer Not to Say,"Oklahoma City, OK",Fashion accessories,222,4/7/22,Cash,7
9629,WALM056,25-34,Prefer Not to Say,"Little Rock, AR",Home and lifestyle,49,4/24/19,Cash,4
9630,WALM003,55+,Male,"Anchorage, AK",Fashion accessories,160,2/27/20,Cash,7
9631,WALM074,18-24,Male,"Salt Lake City, UT",Home and lifestyle,126,11/9/23,Cash,7
9632,WALM084,18-24,Female,"Charleston, SC",Fashion accessories,138,10/11/21,Cash,4
9633,WALM009,55+,Male,"Las Vegas, NV",Home and lifestyle,108,6/6/22,Cash,3
9634,WALM065,25-34,Non-Binary,"Minneapolis, MN",Fashion accessories,135,4/11/19,Cash,6
9635,WALM050,25-34,Prefer Not to Say,"Providence, RI",Home and lifestyle,54,10/25/22,Credit card,6
9636,WALM075,35-44,Female,"Baltimore, MD",Fashion accessories,154,1/19/22,Cash,3
9637,WALM003,35-44,Male,"Denver, CO",Home and lifestyle,234,12/17/21,Cash,5
9638,WALM032,25-34,Male,"Nashville, TN",Fashion accessories,42,5/2/19,Cash,4
9639,WALM084,45-54,Female,"Boston, MA",Home and lifestyle,42,10/16/20,Cash,3
9640,WALM029,18-24,Male,"Des Moines, IA",Fashion accessories,57,8/29/20,Cash,7
9641,WALM035,25-34,Prefer Not to Say,"Newark, NJ",Home and lifestyle,17,10/18/21,Cash,6
9642,WALM074,18-24,Prefer Not to Say,"Charleston, WV",Fashion accessories,134,3/18/20,Cash,3
9643,WALM084,35-44,Non-Binary,"Manchester, NH",Home and lifestyle,66,9/15/20,Cash,5
9644,WALM046,55+,Non-Binary,"Albuquerque, NM",Fashion accessories,56,12/9/20,Cash,3
9645,WALM029,45-54,Prefer Not to Say,"Detroit, MI",Home and lifestyle,84,12/4/19,Cash,4
9646,WALM046,18-24,Non-Binary,"Boston, MA",Fashion accessories,87,11/9/21,Cash,7
9647,WALM032,45-54,Female,"Minneapolis, MN",Home and lifestyle,90,8/14/19,Cash,6
9648,WALM099,35-44,Female,"Denver, CO",Fashion accessories,165,9/15/23,Cash,7
9649,WALM009,35-44,Prefer Not to Say,"Oklahoma City, OK",Home and lifestyle,126,9/6/19,Cash,4
9650,WALM056,45-54,Female,"Los Angeles, CA",Fashion accessories,32,11/29/21,Cash,5
9651,WALM084,18-24,Prefer Not to Say,"Houston, TX",Home and lifestyle,84,3/15/20,Cash,5
9652,WALM069,18-24,Non-Binary,"Omaha, NE",Fashion accessories,15,12/31/23,Cash,4
9653,WALM099,25-34,Female,"Las Vegas, NV",Home and lifestyle,170,12/16/22,Cash,5
9654,WALM032,25-34,Non-Binary,"Los Angeles, CA",Fashion accessories,75,11/17/23,Cash,6
9655,WALM050,25-34,Male,"Atlanta, GA",Home and lifestyle,104,12/20/19,Credit card,7
9656,WALM065,45-54,Female,"Orlando, FL",Fashion accessories,56,11/6/20,Cash,5
9657,WALM030,55+,Female,"Houston, TX",Home and lifestyle,33,8/29/20,Cash,5
9658,WALM009,35-44,Non-Binary,"St. Louis, MO",Fashion accessories,120,4/23/22,Cash,6
9659,WALM087,55+,Female,"Los Angeles, CA",Home and lifestyle,47,11/30/19,Cash,7
9660,WALM038,55+,Female,"Phoenix, AZ",Fashion accessories,62,8/17/19,Cash,6
9661,WALM055,25-34,Non-Binary,"Seattle, WA",Home and lifestyle,110,9/12/19,Cash,4
9662,WALM035,18-24,Male,"Nashville, TN",Fashion accessories,81,1/21/20,Cash,6
9663,WALM029,18-24,Prefer Not to Say,"Baltimore, MD",Home and lifestyle,192,7/10/20,Cash,6
9664,WALM055,18-24,Prefer Not to Say,"Virginia Beach, VA",Fashion accessories,141,3/18/23,Cash,7
9665,WALM056,55+,Non-Binary,"Boise, ID",Home and lifestyle,132,12/6/21,Cash,7
9666,WALM073,55+,Male,"Atlanta, GA",Fashion accessories,150,3/28/21,Cash,6
9667,WALM058,55+,Female,"New York City, NY",Home and lifestyle,228,6/28/21,Cash,6
9668,WALM074,35-44,Prefer Not to Say,"Virginia Beach, VA",Fashion accessories,15,5/29/21,Cash,3
9669,WALM032,45-54,Male,"Portland, ME",Home and lifestyle,177,6/18/20,Cash,5
9670,WALM055,25-34,Male,"Boise, ID",Fashion accessories,152,6/16/19,Cash,4
9671,WALM054,45-54,Male,"Burlington, VT",Home and lifestyle,44,12/20/22,Cash,7
9672,WALM073,45-54,Female,"Detroit, MI",Fashion accessories,65,4/26/22,Cash,6
9673,WALM099,18-24,Male,"Baltimore, MD",Home and lifestyle,72,8/4/23,Cash,7
9674,WALM054,25-34,Non-Binary,"Baltimore, MD",Fashion accessories,21,7/9/22,Cash,4
9675,WALM025,25-34,Non-Binary,"Birmingham, AL",Home and lifestyle,36,8/21/19,Cash,4
9676,WALM038,55+,Prefer Not to Say,"Charleston, SC",Fashion accessories,54,12/5/20,Cash,5
9677,WALM099,35-44,Non-Binary,"New York City, NY",Home and lifestyle,72,8/9/22,Cash,7
9678,WALM046,55+,Female,"New Orleans, LA",Fashion accessories,42,7/8/21,Cash,3
9679,WALM054,25-34,Non-Binary,"Las Vegas, NV",Home and lifestyle,18,11/21/20,Cash,5
9680,WALM089,35-44,Female,"St. Louis, MO",Fashion accessories,64,1/5/20,Cash,5
9681,WALM089,25-34,Female,"Fargo, ND",Home and lifestyle,129,3/18/22,Cash,6
9682,WALM086,45-54,Female,"Cheyenne, WY",Fashion accessories,38,6/2/22,Cash,6
9683,WALM058,18-24,Non-Binary,"Orlando, FL",Home and lifestyle,86,6/5/22,Cash,5
9684,WALM056,55+,Female,"Billings, MT",Fashion accessories,72,5/9/21,Cash,5
9685,WALM055,25-34,Female,"Orlando, FL",Home and lifestyle,147,2/26/21,Cash,5
9686,WALM058,18-24,Prefer Not to Say,"Honolulu, HI",Fashion accessories,36,7/12/21,Cash,6
9687,WALM046,35-44,Female,"Orlando, FL",Home and lifestyle,48,8/16/20,Cash,6
9688,WALM003,55+,Male,"Albuquerque, NM",Fashion accessories,45,6/13/21,Cash,7
9689,WALM038,35-44,Female,"Anchorage, AK",Home and lifestyle,80,6/5/23,Cash,5
9690,WALM074,45-54,Prefer Not to Say,"Burlington, VT",Fashion accessories,168,10/5/20,Cash,3
9691,WALM087,18-24,Male,"Omaha, NE",Home and lifestyle,180,1/15/23,Cash,6
9692,WALM082,25-34,Male,"Orlando, FL",Fashion accessories,165,2/9/21,Cash,7
9693,WALM029,35-44,Male,"Orlando, FL",Home and lifestyle,122,7/23/23,Cash,4
9694,WALM069,35-44,Prefer Not to Say,"Denver, CO",Fashion accessories,198,5/23/21,Cash,3
9695,WALM056,45-54,Male,"New Orleans, LA",Home and lifestyle,225,10/29/20,Cash,7
9696,WALM089,35-44,Female,"Virginia Beach, VA",Fashion accessories,160,9/5/22,Cash,5
9697,WALM065,55+,Prefer Not to Say,"Portland, ME",Home and lifestyle,71,5/15/21,Cash,7
9698,WALM032,25-34,Non-Binary,"Cheyenne, WY",Fashion accessories,53,11/10/20,Cash,7
9699,WALM082,55+,Non-Binary,"Milwaukee, WI",Home and lifestyle,100,8/15/21,Cash,6
9700,WALM073,25-34,Non-Binary,"Birmingham, AL",Fashion accessories,102,4/19/23,Cash,4
9701,WALM074,18-24,Male,"Burlington, VT",Home and lifestyle,162,12/18/22,Cash,3
9702,WALM087,55+,Male,"Manchester, NH",Fashion accessories,117,4/22/21,Cash,6
9703,WALM099,45-54,Male,"Indianapolis, IN",Home and lifestyle,34,5/20/19,Cash,6
9704,WALM032,55+,Female,"Las Vegas, NV",Fashion accessories,88,10/9/21,Cash,7
9705,WALM054,45-54,Non-Binary,"Los Angeles, CA",Home and lifestyle,75,5/23/21,Cash,3
9706,WALM074,45-54,Male,"Manchester, NH",Fashion accessories,132,9/27/21,Cash,3
9707,WALM038,45-54,Prefer Not to Say,"Providence, RI",Home and lifestyle,135,3/21/23,Cash,7
9708,WALM025,45-54,Non-Binary,"Seattle, WA",Fashion accessories,22,5/10/20,Cash,4
9709,WALM089,45-54,Prefer Not to Say,"Milwaukee, WI",Home and lifestyle,54,7/20/21,Cash,7
9710,WALM069,25-34,Non-Binary,"Wichita, KS",Fashion accessories,28,9/10/23,Cash,5
9711,WALM035,35-44,Female,"Boston, MA",Home and lifestyle,198,6/18/20,Cash,5
9712,WALM050,25-34,Prefer Not to Say,"Chicago, IL",Fashion accessories,67,4/9/23,Credit card,7
9713,WALM046,25-34,Female,"Honolulu, HI",Home and lifestyle,141,9/29/23,Cash,3
9714,WALM050,18-24,Non-Binary,"Birmingham, AL",Fashion accessories,52,8/4/23,Credit card,4
9715,WALM074,18-24,Prefer Not to Say,"Baltimore, MD",Home and lifestyle,19,2/5/20,Cash,5
9716,WALM065,18-24,Female,"Cheyenne, WY",Fashion accessories,63,7/21/22,Cash,6
9717,WALM089,35-44,Male,"Albuquerque, NM",Home and lifestyle,204,7/28/21,Cash,6
9718,WALM038,35-44,Prefer Not to Say,"Orlando, FL",Fashion accessories,136,6/27/23,Cash,7
9719,WALM029,55+,Non-Binary,"Philadelphia, PA",Home and lifestyle,96,1/3/19,Cash,7
9720,WALM099,35-44,Prefer Not to Say,"Burlington, VT",Fashion accessories,69,5/15/21,Cash,5
9721,WALM069,25-34,Male,"Fargo, ND",Home and lifestyle,84,10/28/23,Cash,4
9722,WALM056,35-44,Female,"Omaha, NE",Fashion accessories,68,8/7/21,Cash,6
9723,WALM025,25-34,Male,"Portland, OR",Home and lifestyle,38,7/29/19,Cash,6
9724,WALM082,35-44,Male,"Newark, NJ",Fashion accessories,111,4/1/19,Cash,5
9725,WALM086,45-54,Male,"Birmingham, AL",Home and lifestyle,158,9/21/21,Cash,4
9726,WALM075,35-44,Female,"Oklahoma City, OK",Fashion accessories,87,1/4/20,Cash,4
9727,WALM046,45-54,Prefer Not to Say,"Wilmington, DE",Home and lifestyle,183,2/17/19,Cash,5
9728,WALM058,18-24,Female,"Minneapolis, MN",Fashion accessories,98,10/26/20,Cash,7
9729,WALM025,25-34,Prefer Not to Say,"Milwaukee, WI",Home and lifestyle,53,1/27/20,Cash,4
9730,WALM025,45-54,Prefer Not to Say,"Des Moines, IA",Fashion accessories,120,8/16/23,Cash,3
9731,WALM025,55+,Male,"Portland, OR",Home and lifestyle,41,8/27/19,Cash,7
9732,WALM089,25-34,Prefer Not to Say,"Denver, CO",Fashion accessories,29,4/21/20,Cash,5
9733,WALM058,25-34,Prefer Not to Say,"Charlotte, NC",Home and lifestyle,186,2/24/21,Cash,4
9734,WALM099,55+,Non-Binary,"Des Moines, IA",Fashion accessories,92,7/5/22,Cash,5
9735,WALM084,18-24,Female,"Billings, MT",Home and lifestyle,55,4/3/20,Cash,5
9736,WALM009,25-34,Male,"Portland, OR",Fashion accessories,134,2/2/23,Cash,4
9737,WALM003,18-24,Prefer Not to Say,"Chicago, IL",Home and lifestyle,42,1/20/19,Cash,7
9738,WALM054,45-54,Female,"Louisville, KY",Fashion accessories,42,9/12/20,Cash,7
9739,WALM084,18-24,Female,"Detroit, MI",Home and lifestyle,63,2/22/23,Cash,7
9740,WALM069,25-34,Non-Binary,"Boise, ID",Fashion accessories,243,2/1/23,Cash,7
9741,WALM056,55+,Male,"Fargo, ND",Home and lifestyle,29,7/15/21,Cash,5
9742,WALM069,35-44,Male,"Portland, ME",Fashion accessories,225,7/26/23,Cash,3
9743,WALM069,55+,Male,"Billings, MT",Home and lifestyle,129,5/25/23,Cash,4
9744,WALM084,25-34,Female,"Omaha, NE",Fashion accessories,156,6/11/22,Cash,5
9745,WALM087,55+,Prefer Not to Say,"Atlanta, GA",Home and lifestyle,72,5/30/20,Cash,3
9746,WALM069,25-34,Female,"Providence, RI",Fashion accessories,72,1/26/23,Cash,5
9747,WALM050,18-24,Non-Binary,"Indianapolis, IN",Home and lifestyle,19,1/2/22,Credit card,4
9748,WALM055,25-34,Female,"Cheyenne, WY",Fashion accessories,100,10/12/23,Cash,5
9749,WALM087,35-44,Female,"Wilmington, DE",Home and lifestyle,26,6/19/23,Cash,6
9750,WALM089,18-24,Non-Binary,"Birmingham, AL",Fashion accessories,68,12/30/20,Cash,3
9751,WALM075,18-24,Prefer Not to Say,"Charleston, SC",Home and lifestyle,38,12/20/20,Cash,7
9752,WALM056,45-54,Prefer Not to Say,"Birmingham, AL",Fashion accessories,146,12/20/23,Cash,6
9753,WALM003,35-44,Female,"Hartford, CT",Home and lifestyle,48,5/5/23,Cash,5
9754,WALM054,18-24,Prefer Not to Say,"Honolulu, HI",Fashion accessories,99,7/14/23,Cash,6
9755,WALM056,55+,Non-Binary,"Wichita, KS",Home and lifestyle,36,5/14/21,Cash,5
9756,WALM074,55+,Female,"Boston, MA",Fashion accessories,70,2/21/21,Cash,3
9757,WALM084,45-54,Non-Binary,"Seattle, WA",Home and lifestyle,92,11/8/23,Cash,6
9758,WALM038,45-54,Male,"Boston, MA",Fashion accessories,156,12/24/22,Cash,6
9759,WALM089,45-54,Non-Binary,"Chicago, IL",Home and lifestyle,33,4/22/22,Cash,7
9760,WALM099,25-34,Female,"Seattle, WA",Fashion accessories,68,7/9/20,Cash,5
9761,WALM074,25-34,Female,"Columbus, OH",Home and lifestyle,78,2/8/22,Cash,4
9762,WALM058,18-24,Male,"Orlando, FL",Fashion accessories,66,7/26/21,Cash,6
9763,WALM009,18-24,Prefer Not to Say,"Denver, CO",Home and lifestyle,17,12/26/23,Cash,4
9764,WALM055,55+,Non-Binary,"Philadelphia, PA",Fashion accessories,96,12/31/23,Cash,6
9765,WALM084,25-34,Prefer Not to Say,"Orlando, FL",Home and lifestyle,102,11/12/22,Cash,3
9766,WALM054,45-54,Prefer Not to Say,"Virginia Beach, VA",Fashion accessories,92,10/31/22,Cash,4
9767,WALM009,45-54,Male,"Wilmington, DE",Home and lifestyle,216,6/29/22,Cash,7
9768,WALM075,18-24,Non-Binary,"Seattle, WA",Fashion accessories,80,3/20/21,Cash,3
9769,WALM087,45-54,Male,"Phoenix, AZ",Home and lifestyle,88,6/28/23,Cash,4
9770,WALM099,55+,Prefer Not to Say,"Detroit, MI",Fashion accessories,39,6/17/20,Cash,5
9771,WALM054,18-24,Non-Binary,"Little Rock, AR",Home and lifestyle,64,5/23/21,Cash,7
9772,WALM073,35-44,Male,"Providence, RI",Fashion accessories,246,4/28/23,Cash,6
9773,WALM029,45-54,Female,"Atlanta, GA",Home and lifestyle,183,9/17/21,Cash,6
9774,WALM089,35-44,Female,"Omaha, NE",Fashion accessories,204,4/27/19,Cash,5
9775,WALM029,25-34,Non-Binary,"Jackson, MS",Home and lifestyle,183,4/14/19,Cash,3
9776,WALM055,18-24,Prefer Not to Say,"Louisville, KY",Fashion accessories,58,11/14/21,Cash,4
9777,WALM035,35-44,Male,"Jackson, MS",Home and lifestyle,74,7/22/19,Cash,4
9778,WALM099,18-24,Prefer Not to Say,"Minneapolis, MN",Fashion accessories,57,11/17/19,Cash,5
9779,WALM069,55+,Male,"Virginia Beach, VA",Home and lifestyle,156,10/17/19,Cash,5
9780,WALM029,25-34,Male,"Detroit, MI",Fashion accessories,71,11/18/21,Cash,5
9781,WALM050,45-54,Male,"Denver, CO",Home and lifestyle,186,6/25/22,Credit card,5
9782,WALM056,25-34,Prefer Not to Say,"Orlando, FL",Fashion accessories,66,9/25/22,Cash,7
9783,WALM087,25-34,Female,"Manchester, NH",Home and lifestyle,75,12/8/23,Cash,7
9784,WALM029,35-44,Male,"Albuquerque, NM",Fashion accessories,16,10/7/22,Cash,6
9785,WALM065,18-24,Non-Binary,"Providence, RI",Home and lifestyle,231,9/14/23,Cash,4
9786,WALM050,25-34,Male,"Anchorage, AK",Fashion accessories,24,1/7/23,Credit card,4
9787,WALM086,18-24,Female,"Indianapolis, IN",Home and lifestyle,168,2/14/19,Cash,3
9788,WALM065,35-44,Non-Binary,"Sioux Falls, SD",Fashion accessories,156,9/13/21,Cash,4
9789,WALM087,25-34,Non-Binary,"Manchester, NH",Home and lifestyle,112,6/4/19,Cash,3
9790,WALM055,45-54,Male,"Seattle, WA",Fashion accessories,70,7/18/21,Cash,6
9791,WALM086,45-54,Male,"Atlanta, GA",Home and lifestyle,30,3/19/21,Cash,5
9792,WALM073,45-54,Male,"Denver, CO",Fashion accessories,144,11/18/23,Cash,5
